"","valor_alfa","valor_beta","valor_omega","valor_gamma","valor_rho","valor_mu","valor_psi","maximo","tiempo_maximo","tiempo_mayor_infectados"
"31",58.7380869314075,88.3909286232665,22.1779884304851,39.1234893351793,99.4936243165284,32.8280109912157,19.1727597033605,0.0194955714967188,0.01,0.01
"32",29.9460167530924,30.8769691037014,4.14336558897048,1.84658810030669,45.8287705434486,43.3106976095587,98.0958125088364,0.000406752947297541,0.19,0.01
"33",18.660753685981,15.2873015264049,60.7345174765214,65.1124756550416,80.8855778537691,9.54070521984249,21.9263058388606,0.0351660695816142,0.01,0.01
"34",54.8328054603189,69.0386694855988,71.5532488189638,18.7548910267651,49.2240256629884,47.5206135539338,62.1690414845943,0.0060312091507676,0.01,0.01
"35",9.56650606822222,95.519374939613,50.9662579745054,66.952303564176,24.4353755842894,42.5473037641495,93.4268597513437,0.0290162842042634,0.01,0.01
"36",54.2574452236295,13.6959781870246,10.1430945564061,88.9967198949307,87.5213187886402,1.30485761910677,19.8899062816054,6.42543491965443,0.01,0.02
"37",19.42691328004,98.6163582885638,83.1120771355927,10.978667694144,90.1982373557985,93.533997097984,61.0863004578277,0.00196037742259083,0.01,0.01
"38",7.30320340953767,10.6495974585414,65.9733885200694,52.3370942799374,36.9415566790849,86.9239656953141,54.5626500388607,0.0254965299819567,0.01,0.01
"39",13.575347373262,92.4684395547956,6.4705329714343,14.9031241890043,96.4652280090377,65.1734222192317,63.0427558906376,0.00241230187786454,0.01,0.01
"40",35.2160772774369,14.7464282577857,3.64578235894442,92.3926015384495,13.7136891949922,94.2365318769589,24.8550117248669,38.9807351996547,0.01,0.01
"41",65.6096321996301,56.3755608396605,25.1599848503247,2.47963489964604,60.8033522265032,20.2483544126153,40.2234907727689,0.000989260891180834,0.01,0.01
"42",30.5976135423407,83.8269705651328,42.0379017945379,79.2017195140943,48.6804583808407,52.9293357394636,10.1001588627696,6.18442291540084,0.01,0.01
"43",14.9488966213539,65.2850274695083,17.3479369375855,57.4741802643985,95.9956315346062,36.8665446760133,35.7407789677382,0.0162948883292092,0.01,0.01
"44",89.3228959525004,76.5944100217894,1.20685279835016,83.3016176708043,62.3811255441979,49.6841809945181,9.76867524441332,1.76613943852083,0.01,0.01
"45",41.630067746155,80.0896249478683,46.7011300148442,18.0164805380628,82.4322768254206,12.1923022903502,86.7341358214617,0.00249059966083978,0.01,0.01
"46",36.2684001214802,3.85356973856688,50.0201965682209,58.7023066589609,14.9780479026958,94.0245666541159,6.42893130425364,427.016691842525,0.01,0.01
"47",90.3975231107324,70.8351474488154,0.420862971805036,25.6783179473132,25.8813848719001,89.4822614034638,55.5117816664279,0.0181598600229415,0.01,0.01
"48",45.8338515134528,1.77815612405539,71.4968922315165,0.469524459913373,18.2437497423962,0.268174568191171,30.3085884777829,0.100182025606657,0.02,NA
"49",22.7493161335588,91.6520735248923,92.0993284555152,95.5875874264166,8.91018125694245,49.5970731368288,19.7778194677085,203.936862884389,0.01,0.01
"50",77.1411900874227,66.7525334749371,14.0591860050336,90.0490409694612,51.6980996821076,42.8664167411625,35.1815930102021,0.0481532797398763,0.01,0.01
"51",36.9632209884003,50.4558071494102,86.164389248006,40.1118302252144,9.57867805846035,83.6453732568771,94.7835903614759,0.185737638077342,0.01,0.01
"52",1.43308129627258,77.9140087543055,34.6757116960362,76.5305963112041,38.5002675000578,42.439966253005,87.3813166981563,0.0224907200286443,0.01,0.01
"53",83.7026790482923,40.0929237948731,61.364150675945,7.57370973005891,5.16570981126279,8.71071165893227,43.9264201326296,327.087552896955,0.01,0.01
"54",12.3351212358102,63.6590365786105,89.5817447453737,19.1115061519668,55.644374107942,78.4141654381528,52.5637930026278,0.00641178308140006,0.01,0.01
"55",37.5111315166578,7.0445858174935,79.9582323990762,59.7763169556856,42.4624785082415,87.6535959541798,53.6321414867416,0.0257579904242025,0.01,0.01
"56",37.7050918992609,71.190231712535,58.2613889826462,12.7216793829575,93.6209774576128,75.4000938963145,6.62099977489561,1.03427054585795,0.01,0.01
"57",22.6572914747521,4.24329324159771,80.2906147902831,67.0740239089355,65.5803649919108,68.3333573397249,40.6510608270764,0.0245298247569051,0.01,0.01
"58",31.1003759736195,29.0758543880656,31.7326379008591,20.7929023075849,33.3808290306479,87.5206780154258,97.0136960968375,0.00635496096010746,0.01,0.01
"59",30.976502248086,15.8706806600094,32.5337790884078,4.53537777066231,99.2704910226166,86.6255798144266,22.3684230353683,0.00195495479779207,0.01,0.01
"60",39.1838787123561,89.8453764384612,65.1551606599241,78.0358068877831,16.5613129036501,78.1308701029047,9.64175106491894,201.960348747005,0.01,0.01
